dbo,Mineralogy petro,result_source_key,2,NULL,int,NULL,10,10,0,NULL
dbo,Mineralogy petro,prep_code,3,NULL,varchar,64,NULL,NULL,NULL,NULL
dbo,Mineralogy petro,analyzed_size_frac,4,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,Mineralogy petro,min_AC_petro_count,5,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_FB_petro_count,6,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_AM_petro_count,7,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_AE_petro_count,8,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_AN_petro_count,9,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_FA_petro_count,10,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_AY_petro_count,11,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_FN_petro_count,12,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_FH_petro_count,13,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_AH_petro_count,14,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_AG_petro_count,15,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_AP_petro_count,16,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_AO_petro_count,17,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_AF_petro_count,18,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_AU_petro_count,19,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_BA_petro_count,20,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_BG_petro_count,21,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_BY_petro_count,22,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_BT_petro_count,23,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_BC_petro_count,24,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_BE_petro_count,25,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_BZ_petro_count,26,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_BK_petro_count,27,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_BR_petro_count,28,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CA_petro_count,29,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CB_petro_count,30,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CT_petro_count,31,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CD_petro_count,32,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CL_petro_count,33,NULL,decimal,NULL,3,10,0,NULL
