TableOnFileGroup	Schema Name	Table Name	Data Element	OrdinalPosition	Data Type	Max Len	Prec	Scale	Identity	NOT NULL	References	Default Value
NULL	dbo	Mineralogy_Petro	min_MC_petro_count	159	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_MH_petro_count	160	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_MM_petro_count	161	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_MV_petro_count	162	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_PA_petro_count	163	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_PG_petro_count	164	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_SC_petro_count	165	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_SE_petro_count	166	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_SM_petro_count	167	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_TD_petro_count	168	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_TH_petro_count	169	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_HY_petro_count	170	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_HS_petro_count	171	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_HV_petro_count	172	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	min_PM_petro_count	173	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	resist_min_tot	174	decimal	          	3	0				
NULL	dbo	Mineralogy_Petro	tot_gr	175	decimal	          	3	0				
PRIMARY	dbo	mineralogy_report_data	mineralogy_report_data_key	1	int	          	10	0		NOT NULL		
PRIMARY	dbo	mineralogy_report_data	proc_keys	2	varchar	255	          	          				
PRIMARY	dbo	mineralogy_report_data	tier	3	varchar	255	          	          				
PRIMARY	dbo	mineralogy_report_data	tier_detail	4	varchar	255	          	          				
NULL	dbo	Mineralogy_Thermal	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	Mineralogy_Thermal	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	Mineralogy_Thermal	prep_code	3	varchar	64	          	          		NOT NULL		
NULL	dbo	Mineralogy_Thermal	analyzed_size_frac	4	varchar	128	          	          				
NULL	dbo	Mineralogy_Thermal	min_GI_dsc	5	decimal	          	3	0				
NULL	dbo	Mineralogy_Thermal	min_KK_dsc	6	decimal	          	3	0				
NULL	dbo	Mineralogy_Thermal	min_GY_tga	7	decimal	          	3	0				
NULL	dbo	Mineralogy_Thermal	min_GI_tga	8	decimal	          	3	0				
NULL	dbo	Mineralogy_Thermal	min_GE_tga	9	decimal	          	3	0				
NULL	dbo	Mineralogy_Thermal	min_KK_tga	10	decimal	          	3	0				
NULL	dbo	Mineralogy_Thermal	min_GI_dta	11	decimal	          	3	0				
NULL	dbo	Mineralogy_Thermal	min_KK_dta	12	decimal	          	3	0				
NULL	dbo	Mineralogy_Thermal	min_GE_dta	13	decimal	          	3	0				
NULL	dbo	Mineralogy_Thermal	min_KH_dta	14	decimal	          	3	0				
NULL	dbo	Mineralogy_Thermal	min_QZ_dta	15	decimal	          	3	0				
NULL	dbo	Mineralogy_Xray	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	Mineralogy_Xray	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	Mineralogy_Xray	prep_code	3	varchar	64	          	          		NOT NULL		
NULL	dbo	Mineralogy_Xray	analyzed_size_frac	4	varchar	128	          	          				
NULL	dbo	Mineralogy_Xray	min_AM_xray	5	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_LC_xray	6	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_AE_xray	7	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_AG_xray	8	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_AO_xray	9	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_BT_xray	10	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_BC_xray	11	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_BR_xray	12	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_CA_xray	13	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_CL_xray	14	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_CM_xray	15	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_CR_xray	16	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_DL_xray	17	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_EN_xray	18	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_FD_xray	19	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_GI_xray	20	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_GL_xray	21	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_GE_xray	22	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_GY_xray	23	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_KH_xray	24	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_HE_xray	25	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_HN_xray	26	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_HB_xray	27	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_IL_xray	28	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_KK_xray	29	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_FL_xray	30	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_LE_xray	31	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_MH_xray	32	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_MG_xray	33	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_MI_xray	34	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_MT_xray	35	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_MC_xray	36	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_MM_xray	37	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_MV_xray	38	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_MS_xray	39	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_NX_xray	40	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_FO_xray	41	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_FR_xray	42	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_PG_xray	43	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_PL_xray	44	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_FP_xray	45	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_FK_xray	46	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_PY_xray	47	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_QZ_xray	48	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_RE_xray	49	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_SE_xray	50	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_TA_xray	51	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_TH_xray	52	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_TD_xray	53	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_VR_xray	54	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_VC_xray	55	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_VH_xray	56	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_VM_xray	57	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_ZE_xray	58	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_HA_xray	59	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_HS_xray	60	numeric	          	18	0				
NULL	dbo	Mineralogy_Xray	min_HV_xray	61	numeric	          	18	0				
NULL	dbo	minertier23list	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	minertier23list	result_key	2	int	          	10	0		NOT NULL		
NULL	dbo	minertier23list	result_type	3	varchar	128	          	          		NOT NULL		
NULL	dbo	minertier23list	result_source_key	4	int	          	10	0		NOT NULL		
NULL	dbo	minertier23list	analyte_key	5	int	          	10	0		NOT NULL		
NULL	dbo	minertier23list	prep_key	6	int	          	10	0				
NULL	dbo	minertier23list	result_value	7	varchar	128	          	          				
NULL	dbo	minertier23list	procedure_key	8	int	          	10	0				
NULL	dbo	minertier23list	analyzed_size_frac	9	varchar	128	          	          				
NULL	dbo	minertier23list	analyte_abbrev	10	varchar	25	          	          		NOT NULL		
NULL	dbo	minertier23list	prep_abbrev	11	varchar	64	          	          				
NULL	dbo	minertier23list	prep_code	12	varchar	64	          	          				
NULL	dbo	minertier23list	analyte_format	13	varchar	20	          	          		NOT NULL		
NULL	dbo	minertier23list	site_key	14	int	          	10	0				
NULL	dbo	Miscellaneous Data	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	Miscellaneous Data	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	Miscellaneous Data	prep_code	3	varchar	64	          	          				
NULL	dbo	Miscellaneous Data	ca_neutral_salt	4	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	ca_kcl	5	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	mg_neutral_salt	6	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	mg_kcl	7	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	cec_nac	8	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	cec_bacl	9	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	ca_mg_satx	10	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	hco3_co3	11	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	ph10_ca	12	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	ph10_h2o	13	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	sand_mcvc	14	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	sand_mcvcc_NaOAc	15	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	w1bl2fm	16	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	w2bl2fm	17	decimal	          	10	3				
NULL	dbo	Miscellaneous Data	db_10b	18	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	Miscellaneous_Data	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	Miscellaneous_Data	prep_code	3	varchar	64	          	          				
NULL	dbo	Miscellaneous_Data	ca_neutral_salt	4	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	ca_kcl	5	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	mg_neutral_salt	6	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	mg_kcl	7	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	cec_nac	8	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	cec_bacl	9	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	ca_mg_satx	10	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	hco3_co3	11	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	ph10_ca	12	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	ph10_h2o	13	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	sand_mcvc	14	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	sand_mcvcc_NaOAc	15	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	w1bl2fm	16	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	w2bl2fm	17	decimal	          	10	3				
NULL	dbo	Miscellaneous_Data	db_10b	18	decimal	          	10	3				
NULL	dbo	misctier28list	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	misctier28list	result_key	2	int	          	10	0		NOT NULL		
NULL	dbo	misctier28list	result_type	3	varchar	128	          	          		NOT NULL		
NULL	dbo	misctier28list	result_source_key	4	int	          	10	0		NOT NULL		
NULL	dbo	misctier28list	analyte_key	5	int	          	10	0		NOT NULL		
NULL	dbo	misctier28list	prep_key	6	int	          	10	0				
NULL	dbo	misctier28list	result_value	7	varchar	128	          	          				
NULL	dbo	misctier28list	procedure_key	8	int	          	10	0				
NULL	dbo	misctier28list	analyzed_size_frac	9	varchar	128	          	          				
NULL	dbo	misctier28list	analyte_abbrev	10	varchar	25	          	          		NOT NULL		
NULL	dbo	misctier28list	prep_abbrev	11	varchar	64	          	          				
NULL	dbo	misctier28list	prep_code	12	varchar	64	          	          				
NULL	dbo	misctier28list	analyte_format	13	varchar	20	          	          		NOT NULL		
NULL	dbo	misctier28list	site_key	14	int	          	10	0				
PRIMARY	dbo	nasis_area	areaiid	1	int	          	10	0		NOT NULL		
PRIMARY	dbo	nasis_area	areatype	2	varchar	128	          	          		NOT NULL		
PRIMARY	dbo	nasis_area	areasymbol	3	varchar	20	          	          				
PRIMARY	dbo	nasis_area	areaname	4	varchar	135	          	          		NOT NULL		
NULL	dbo	NASIS_draft_summary_table	natural_key	1	varchar	128	          	          				
NULL	dbo	NASIS_draft_summary_table	observation_date	2	int	          	10	0				
NULL	dbo	NASIS_draft_summary_table	user_pedon_id	3	varchar	60	          	          		NOT NULL		
NULL	dbo	NASIS_draft_summary_table	Expr1	4	varchar	10	          	          		NOT NULL		
NULL	dbo	NASIS_draft_summary_table	layer_key	5	int	          	10	0		NOT NULL		
NULL	dbo	NASIS_draft_summary_table	hzn_top	6	numeric	          	5	1				
NULL	dbo	NASIS_draft_summary_table	hzn_bot	7	numeric	          	5	1				
NULL	dbo	NASIS_draft_summary_table	hzn_desgn	8	varchar	12	          	          				
NULL	dbo	NASIS_draft_summary_table	laboratory_key	9	int	          	10	0				
NULL	dbo	NASIS_draft_summary_table	result_source_key	10	int	          	10	0		NOT NULL		
NULL	dbo	NASIS_Pedon_Lab_Data	pedlabsampnum	1	varchar	12	          	          		NOT NULL		
NULL	dbo	NASIS_Pedon_Lab_Data	peiidref	2	int	          	10	0				
NULL	dbo	NASIS_Pedon_Lab_Data	psctopdepth	3	smallint	          	5	0				
NULL	dbo	NASIS_Pedon_Lab_Data	psctopdepth_s	4	int	          	10	0		NOT NULL		
NULL	dbo	NASIS_Pedon_Lab_Data	pscbotdepth	5	smallint	          	5	0				
NULL	dbo	NASIS_Pedon_Lab_Data	pscbotdepth_s	6	int	          	10	0		NOT NULL		
NULL	dbo	NASIS_Pedon_Lab_Data	noncarbclaywtavg	7	decimal	          	15	3				
NULL	dbo	NASIS_Pedon_Lab_Data	claytotwtavg	8	decimal	          	15	3				
NULL	dbo	NASIS_Pedon_Lab_Data	le0to100	9	decimal	          	15	3				
NULL	dbo	NASIS_Pedon_Lab_Data	wf0175wtavgpsc	10	decimal	          	15	3				
NULL	dbo	NASIS_Pedon_Lab_Data	volfractgt2wtavg	11	decimal	          	15	3				
NULL	dbo	NASIS_Pedon_Lab_Data	cec7clayratiowtavg	12	decimal	          	15	3				
NULL	dbo	NASIS_Pedon_Lab_Data	labdatasheeturl	13	varchar	146	          	          				
NULL	dbo	NASIS_Pedon_Lab_Data	ncsspedbiidref	14	int	          	10	0				
NULL	dbo	NASIS_Pedon_Lab_Data	grpiidref	15	int	          	10	0				
NULL	dbo	NASIS_Pedon_Lab_Data	objwlupdated	16	int	          	10	0				
NULL	dbo	NASIS_Pedon_Lab_Data	objuseriidref	17	int	          	10	0				
NULL	dbo	NASIS_Pedon_Lab_Data	recwlupdated	18	int	          	10	0				
NULL	dbo	NASIS_Pedon_Lab_Data	recuseriidref	19	int	          	10	0				
NULL	dbo	NASIS_Pedon_Lab_Data	ncsspedonlabdataiid	20	int	          	10	0				
NULL	dbo	NCSS_Analysis_Procedure	procedure_key	1	int	          	10	0	Y	NOT NULL		
NULL	dbo	NCSS_Analysis_Procedure	requested_anal_name	2	varchar	128	          	          		NOT NULL		
NULL	dbo	NCSS_Analysis_Procedure	proced_name	3	varchar	128	          	          		NOT NULL		
NULL	dbo	NCSS_Analysis_Procedure	proced_abbrev	4	varchar	20	          	          		NOT NULL		
NULL	dbo	NCSS_Analysis_Procedure	proced_desc	5	varchar	2000	          	          				
NULL	dbo	NCSS_Analyte	analyte_key	1	int	          	10	0	Y	NOT NULL		
NULL	dbo	NCSS_Analyte	analyte_type	2	varchar	128	          	          		NOT NULL		
NULL	dbo	NCSS_Analyte	analyte_name	3	varchar	75	          	          		NOT NULL		
NULL	dbo	NCSS_Analyte	analyte_abbrev	4	varchar	25	          	          		NOT NULL		
NULL	dbo	NCSS_Analyte	analyte_code	5	varchar	30	          	          				
NULL	dbo	NCSS_Analyte	analyte_data_type	6	varchar	128	          	          		NOT NULL		
NULL	dbo	NCSS_Analyte	analyte_format	7	varchar	20	          	          		NOT NULL		
NULL	dbo	NCSS_Analyte	uom_abbrev	8	varchar	128	          	          				
NULL	dbo	NCSS_Analyte	analyte_source_type	9	varchar	128	          	          		NOT NULL		
NULL	dbo	NCSS_Analyte	analyte_agg_method	10	varchar	128	          	          				
NULL	dbo	NCSS_Analyte	analyte_algorithm	11	varchar	2000	          	          				
NULL	dbo	NCSS_Analyte	analyte_desc	12	varchar	2000	          	          				
NULL	dbo	NCSS_Analyte	analyte_size_frac_base	13	varchar	128	          	          				
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	data_tier_desc	1	varchar	255	          	          				
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	column_index	2	int	          	10	0				
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	column_name	3	varchar	50	          	          				
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	analyte_name	4	varchar	75	          	          		NOT NULL		
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	analyte_abbrev	5	varchar	25	          	          		NOT NULL		
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	analyte_code	6	varchar	30	          	          				
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	analyte_type	7	varchar	128	          	          		NOT NULL		
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	analyte_data_type	8	varchar	128	          	          		NOT NULL		
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	analyte_format	9	varchar	20	          	          		NOT NULL		
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	uom_abbrev	10	varchar	128	          	          				
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	analyte_desc	11	varchar	2000	          	          				
NULL	dbo	NCSS_Data_Dictionary_Data_Tier	calc_size_frac	12	varchar	128	          	          				
NULL	dbo	NCSS_Layer	layer_key	1	int	          	10	0		NOT NULL		
NULL	dbo	NCSS_Layer	natural_key	2	varchar	10	          	          		NOT NULL		
NULL	dbo	NCSS_Layer	project_key	3	int	          	10	0		NOT NULL		
NULL	dbo	NCSS_Layer	site_key	4	int	          	10	0				
NULL	dbo	NCSS_Layer	pedon_key	5	int	          	10	0				
NULL	dbo	NCSS_Layer	layer_sequence	6	smallint	          	5	0				
NULL	dbo	NCSS_Layer	layer_type	7	varchar	128	          	          				
NULL	dbo	NCSS_Layer	layer_field_label_1	8	varchar	60	          	          				
NULL	dbo	NCSS_Layer	layer_field_label_2	9	varchar	60	          	          				
NULL	dbo	NCSS_Layer	layer_field_label_3	10	varchar	60	          	          				
NULL	dbo	NCSS_Layer	hzn_top	11	numeric	          	5	1				
NULL	dbo	NCSS_Layer	hzn_bot	12	numeric	          	5	1				
NULL	dbo	NCSS_Layer	hzn_desgn_old	13	varchar	18	          	          				
NULL	dbo	NCSS_Layer	hzn_desgn	14	varchar	12	          	          				
NULL	dbo	NCSS_Layer	hzn_discontinuity	15	numeric	          	2	0				
NULL	dbo	NCSS_Layer	hzn_master	16	varchar	128	          	          				
NULL	dbo	NCSS_Layer	hzn_prime	17	varchar	128	          	          				
NULL	dbo	NCSS_Layer	hzn_vert_subdvn	18	numeric	          	2	0				
NULL	dbo	NCSS_Layer	hzn_desgn_other	19	varchar	12	          	          				
NULL	dbo	NCSS_Layer	non_hzn_desgn	20	varchar	50	          	          				
NULL	dbo	NCSS_Layer	stratified_textures_flag	21	tinyint	          	3	0				
NULL	dbo	NCSS_Layer	texture_description	22	varchar	254	          	          				
NULL	dbo	NCSS_Layer_Result_Preparations	layer_sequence	1	smallint	          	5	0				
NULL	dbo	NCSS_Layer_Result_Preparations	labsampnum	2	varchar	10	          	          		NOT NULL		
NULL	dbo	NCSS_Layer_Result_Preparations	hzn_top	3	numeric	          	5	1				
NULL	dbo	NCSS_Layer_Result_Preparations	hzn_bot	4	numeric	          	5	1				
NULL	dbo	NCSS_Layer_Result_Preparations	layer_type	5	varchar	128	          	          				
NULL	dbo	NCSS_Layer_Result_Preparations	hzn_desgn	6	varchar	12	          	          				
NULL	dbo	NCSS_Layer_Result_Preparations	hzn_desgn_old	7	varchar	18	          	          				
NULL	dbo	NCSS_Layer_Result_Preparations	stratified_textures_flag	8	tinyint	          	3	0				
NULL	dbo	NCSS_Layer_Result_Preparations	prep_code	9	varchar	64	          	          				
NULL	dbo	NCSS_Pedon	pedon_key	1	int	          	10	0		NOT NULL		
NULL	dbo	NCSS_Pedon	natural_key	2	varchar	128	          	          				
NULL	dbo	NCSS_Pedon	observation_date	3	varchar	30	          	          				
NULL	dbo	NCSS_Pedon	user_pedon_id	4	varchar	60	          	          		NOT NULL		
NULL	dbo	NCSS_Pedon	pedon_seq_num	5	smallint	          	5	0				
NULL	dbo	NCSS_Pedon	cntrl_depth_to_top	6	smallint	          	5	0				
NULL	dbo	NCSS_Pedon	cntrl_depth_to_bot	7	smallint	          	5	0				
NULL	dbo	NCSS_Pedon	fldsyb	8	varchar	8	          	          				
NULL	dbo	NCSS_Pedon	mapsyb	9	varchar	6	          	          				
NULL	dbo	NCSS_Pedon	site_key	10	int	          	10	0				
NULL	dbo	NCSS_Pedon_Calc	pedon_key	1	int	          	10	0		NOT NULL		
NULL	dbo	NCSS_Pedon_Calc	natural_key	2	varchar	128	          	          				
NULL	dbo	NCSS_Pedon_Calc	cntrl_depth_to_top	3	smallint	          	5	0				
NULL	dbo	NCSS_Pedon_Calc	cntrl_depth_to_bot	4	smallint	          	5	0				
NULL	dbo	NCSS_Pedon_Calc	nco3_clay_wtavg	5	decimal	          	15	3				
NULL	dbo	NCSS_Pedon_Calc	wf_0175_wtavg	6	decimal	          	15	3				
NULL	dbo	NCSS_Pedon_Calc	clay_tot_wtavg	7	decimal	          	15	3				
NULL	dbo	NCSS_Pedon_Calc	vfg2_wtavg	8	decimal	          	15	3				
NULL	dbo	NCSS_Pedon_Calc	COLEws_sum	9	decimal	          	15	3				
NULL	dbo	NCSS_Pedon_Calc	cec7_cly_wtavg	10	decimal	          	15	3				
NULL	dbo	NCSS_Pedon_Taxonomy	pedon_key	1	int	          	10	0		NOT NULL		
NULL	dbo	NCSS_Pedon_Taxonomy	pedlabsampnum	2	varchar	12	          	          		NOT NULL		
NULL	dbo	NCSS_Pedon_Taxonomy	pedoniid	3	int	          	10	0				
NULL	dbo	NCSS_Pedon_Taxonomy	upedonid	4	varchar	60	          	          		NOT NULL		
NULL	dbo	NCSS_Pedon_Taxonomy	site_key	5	int	          	10	0		NOT NULL		
NULL	dbo	NCSS_Pedon_Taxonomy	samp_name	6	varchar	60	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_class_type	7	varchar	128	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_classdate	8	datetime	          	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_classification_name	9	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxorder	10	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxsuborder	11	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxgrtgroup	12	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxsubgrp	13	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxpartsize	14	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxpartsizemod	15	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxfamhahatmatcl	16	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxminalogy	17	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxceactcl	18	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxreaction	19	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxtempcl	20	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxmoistscl	21	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxtempregime	22	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_taxother	23	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	samp_osdtypelocflag	24	bit	          	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_name	25	varchar	60	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_class_type	26	varchar	128	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_classdate	27	datetime	          	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_classification_name	28	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxorder	29	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxsuborder	30	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxgrtgroup	31	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxsubgrp	32	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxpartsize	33	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxpartsizemod	34	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxfamhahatmatcl	35	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxminalogy	36	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxceactcl	37	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxreaction	38	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxtempcl	39	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxmoistscl	40	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxtempregime	41	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_taxother	42	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	corr_osdtypelocflag	43	bit	          	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	SSL_name	44	varchar	60	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	SSL_class_type	45	varchar	128	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	SSL_classdate	46	datetime	          	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	SSL_classification_name	47	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	SSL_taxorder	48	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	SSL_taxsuborder	49	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	SSL_taxgrtgroup	50	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	SSL_taxsubgrp	51	varchar	120	          	          				
NULL	dbo	NCSS_Pedon_Taxonomy	SSL_taxpartsize	52	varchar	120	          	          				
